"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri [[Edwards]]  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.","Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri [[Steadman]]  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.",0.0009757280349731445,0.7084053158760071,1,0,1,33,"Successful"
"Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...","Stocks Climb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",0.9997912645339966,0.9997912645339966,2,2,0,1,"Skipped"
"Iliadis, Tanimoto win judo [[golds]] [[Ilias]] Iliadis of Greece thrilled the [[home]] crowd [[Tuesday]], [[beating]] Roman Gontyuk of Ukraine to win the gold [[medal]] in the 81-kilogram class. ","Iliadis, Tanimoto win judo [[purples]] [[Elias]] Iliadis of Greece thrilled the [[dwellings]] crowd [[Hier]], [[knocked]] Roman Gontyuk of Ukraine to win the gold [[medallion]] in the 81-kilogram class. ",0.0009372830390930176,0.4884277582168579,1,1,1,432,"Failed"
"Sudan vows to restore order to Darfur but [[calls]] for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the [[support]] of African peacekeepers and humanitarian aid, [[Foreign]] Minister Mustafa Osman Ismail said.","Sudan vows to restore order to Darfur but [[requested]] for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur region but needs the [[assisting]] of African peacekeepers and humanitarian aid, [[Extraterrestrial]] Minister Mustafa Osman Ismail said.",0.000621795654296875,0.003717958927154541,0,0,0,645,"Failed"
"TGn Sync Proposes [[New]] WLAN Standard The battle over home entertainment networking is heating up as a coalition proposes yet another [[standard]] for the IEEE #39;s consideration. ","TGn Sync Proposes [[Newly]] WLAN Standard The battle over home entertainment networking is heating up as a coalition proposes yet another [[normalcy]] for the IEEE #39;s consideration. ",0.0029077529907226562,0.7337638139724731,3,0,3,83,"Successful"
"Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a [[sweeter]] deal through ...","Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a [[finer]] deal through ...",0.31920886039733887,0.5224021077156067,2,3,2,73,"Successful"
"IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...","IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...",0.8986464142799377,0.8986464142799377,2,2,3,1,"Skipped"
"Motorola and HP in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based code, a step forward in network gear makers #39; efforts to rally around a standard. ","Motorola and HP in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based code, a step forward in network gear makers #39; efforts to rally around a standard. ",0.8097628951072693,0.8097628951072693,2,2,3,1,"Skipped"
"Microsoft Pushes Off SP2 Release Microsoft will delay the release of its SP2 update for another week to [[fix]] software glitches. But not everyone is quite [[so]] eager to install the SP2 update for Windows XP. In fact, many companies have demanded the ability to prevent their ...","Microsoft Pushes Off SP2 Release Microsoft will delay the release of its SP2 update for another week to [[repairs]] software glitches. But not everyone is quite [[once]] eager to install the SP2 update for Windows XP. In fact, many companies have demanded the ability to prevent their ...",0.006760239601135254,0.26090747117996216,3,3,3,779,"Failed"
"Cassini Space [[Probe]] Spots Two New Saturn Moons (Reuters) Reuters - Two new [[moons]] were [[spotted]] around\Saturn by the Cassini space probe, raising the total to 33\moons for the [[ringed]] [[planet]], NASA said on Monday.","Cassini Space [[Analyzed]] Spots Two New Saturn Moons (Reuters) Reuters - Two new [[satellites]] were [[stained]] around\Saturn by the Cassini space probe, raising the total to 33\moons for the [[perched]] [[land]], NASA said on Monday.",0.002707540988922119,0.7174029350280762,3,0,3,203,"Successful"
"Buckeyes have [[lots]] to replace but are brimming with [[optimism]] There are remarkable similarities between the 2004 [[Ohio]] State Buckeyes and those that won the national [[championship]] just two years [[ago]]. ","Buckeyes have [[parcels]] to replace but are brimming with [[optimist]] There are remarkable similarities between the 2004 [[Montgomery]] State Buckeyes and those that won the national [[trophy]] just two years [[prior]]. ",0.00046372413635253906,0.14321649074554443,1,1,1,291,"Failed"
"IBM [[adds]] midrange [[server]] to eServer [[lineup]] The [[new]] IBM Power5 eServer i5 550 also [[features]] higher performance and [[new]] virtualization capabilities that allow it to run multiple operating systems at once on separate partitions.","IBM [[totals]] midrange [[retainers]] to eServer [[shape]] The [[freshly]] IBM Power5 eServer i5 550 also [[capability]] higher performance and [[nouveau]] virtualization capabilities that allow it to run multiple operating systems at once on separate partitions.",0.002889275550842285,0.08085191249847412,3,3,3,495,"Failed"
"iPod Comparison Newsday #146;s Stephen Williams reports on [[seeing]] Sony #146;s NW-HD1 audio player in a store:  #147; #145;How #146;s it compare to the iPod? #146; I asked a salesman.  #145;Battery life is a lot longer, up to 30 hours, #146; he said.  #145;The LCD readout is kind of dim, #146; I said.   #146;Battery life is a [[lot]] longer, #146; he said.  #145;I [[understand]] it can #146;t play MP3 [[files]], #146; I [[said]].  #145;Battery life is a lot longer, #146; he said. #148; Aug 17","iPod Comparison Newsday #146;s Stephen Williams reports on [[staring]] Sony #146;s NW-HD1 audio player in a store:  #147; #145;How #146;s it compare to the iPod? #146; I asked a salesman.  #145;Battery life is a lot longer, up to 30 hours, #146; he said.  #145;The LCD readout is kind of dim, #146; I said.   #146;Battery life is a [[number]] longer, #146; he said.  #145;I [[appreciate]] it can #146;t play MP3 [[dossier]], #146; I [[indicated]].  #145;Battery life is a lot longer, #146; he said. #148; Aug 17",0.005755245685577393,0.07238590717315674,3,3,3,1030,"Failed"
"Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to [[purchase]] a 50 percent interest in nine malls owned by [[General]] [[Motors]] Asset Management Corp. for just over \$1 billion, [[creating]] a new joint venture between the groups. The deal will extend ...","Mills Grabs \$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to [[buying]] a 50 percent interest in nine malls owned by [[Together]] [[Locomotives]] Asset Management Corp. for just over \$1 billion, [[constructing]] a new joint venture between the groups. The deal will extend ...",0.0013641715049743652,0.005601227283477783,2,2,2,775,"Failed"
"Women stumble to silver [[ATHENS]] -- The [[mistakes]] were so [[minor]]. Carly Patterson #39;s [[foot]] scraping the lower of the uneven [[bars]]. Courtney Kupets #39; tumbling pass that [[ended]] here instead of there. Mohini [[Bhardwaj]] #39;s slight stumble on the beam. ","Women stumble to silver [[APHRODITE]] -- The [[foibles]] were so [[minuscule]]. Carly Patterson #39;s [[locomotion]] scraping the lower of the uneven [[ingots]]. Courtney Kupets #39; tumbling pass that [[finalized]] here instead of there. Mohini [[Rakesh]] #39;s slight stumble on the beam. ",0.0003377199172973633,0.10786575078964233,1,1,1,570,"Failed"
"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ","Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",0.9974039793014526,0.9974039793014526,2,2,0,1,"Skipped"
"[[Notable]] quotes [[Tuesday]] at the Athens Olympics  quot;It [[hurt]] like hell. I could see (Thorpe) [[coming]] up. But when I was breathing, I saw my team going crazy -- and that [[really]] kept me going. quot; ...","[[Tremendous]] quotes [[Thu]] at the Athens Olympics  quot;It [[damaged]] like hell. I could see (Thorpe) [[reach]] up. But when I was breathing, I saw my team going crazy -- and that [[indeed]] kept me going. quot; ...",0.0003625154495239258,0.01501774787902832,1,1,1,499,"Failed"
"AMD [[Ships]] Notebook Chips It wasn #39;t the first to go small, and it won #39;t be the biggest [[producer]], but AMD #39;s ([[Quote]], Chart) 64-bit 90-nanometer (nm) chips are expected to make waves in the semiconductor pool. ","AMD [[Motorboat]] Notebook Chips It wasn #39;t the first to go small, and it won #39;t be the biggest [[growers]], but AMD #39;s ([[Quoted]], Chart) 64-bit 90-nanometer (nm) chips are expected to make waves in the semiconductor pool. ",0.004094243049621582,0.9781457185745239,3,2,3,259,"Successful"
"UK charges 8 in terror plot [[linked]] to alert in US LONDON, AUGUST 17: Britain charged eight terror suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US buildings that were the focus of [[security]] scares this month. ","UK charges 8 in terror plot [[bound]] to alert in US LONDON, AUGUST 17: Britain charged eight terror suspects on Tuesday with conspiracy to commit murder and said one had plans that could be used in striking US buildings that were the focus of [[insure]] scares this month. ",0.0013437271118164062,0.7486313581466675,0,2,0,109,"Successful"
"IBM [[Seeks]] To Have SCO Claims Dismissed (NewsFactor) NewsFactor - IBM (NYSE: IBM) has -- again -- sought to have the pending legal claims by The SCO Group [[dismissed]]. According to a motion it filed in a U.S. district court, IBM argues that SCO has no [[evidence]] to [[support]] its [[claims]] that it appropriated confidential source code from Unix System V and placed it in Linux.","IBM [[Solicited]] To Have SCO Claims Dismissed (NewsFactor) NewsFactor - IBM (NYSE: IBM) has -- again -- sought to have the pending legal claims by The SCO Group [[dismiss]]. According to a motion it filed in a U.S. district court, IBM argues that SCO has no [[manifestation]] to [[help]] its [[requisitions]] that it appropriated confidential source code from Unix System V and placed it in Linux.",0.00126725435256958,0.39707863330841064,3,3,3,984,"Failed"
"SUVs: Live And Let Die NEW YORK - The newly released traffic crash fatality data have something for everyone in the debate about the safety of [[sport]] utility vehicles. ","SUVs: Live And Let Die NEW YORK - The newly released traffic crash fatality data have something for everyone in the debate about the safety of [[athlete]] utility vehicles. ",0.012449443340301514,0.9947699308395386,2,1,2,30,"Successful"
"Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all [[Olympic]] venues in Athens. ","Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all [[Olympiad]] venues in Athens. ",0.29434436559677124,0.6324586868286133,1,0,1,24,"Successful"
"Team [[USA]] barely [[wins]], but struggles not all players #39; fault Now that everybody in and around USA Basketball has breathed a huge [[sigh]] of relief, let #39;s not [[get]] carried away. ","Team [[AMERICANO]] barely [[yuan]], but struggles not all players #39; fault Now that everybody in and around USA Basketball has breathed a huge [[shuddering]] of relief, let #39;s not [[gained]] carried away. ",0.0003916621208190918,0.9947729110717773,1,2,1,174,"Successful"
"UPI NewsTrack Sports -- The [[United]] States men #39;s [[basketball]] team [[capped]] off a big day for the USA by fighting off Greece for a vital [[win]], 77-71.  quot;They played with heart, [[quot]]; said Coach Larry Brown.  quot;That #39;s all you can ask. quot; ...","UPI NewsTrack Sports -- The [[Uni]] States men #39;s [[ball]] team [[ltd]] off a big day for the USA by fighting off Greece for a vital [[wins]], 77-71.  quot;They played with heart, [[nbsp]]; said Coach Larry Brown.  quot;That #39;s all you can ask. quot; ...",0.0003535747528076172,0.0006918907165527344,1,1,1,561,"Failed"
"Peace delegation leaves Najaf empty-handed as fighting continues [[BAGHDAD]], Iraq - A national political conference #39;s bid to end the fighting in the [[Shiite]] Muslim holy [[city]] of Najaf [[appeared]] to have failed Tuesday. ","Peace delegation leaves Najaf empty-handed as fighting continues [[TEHERAN]], Iraq - A national political conference #39;s bid to end the fighting in the [[Shi]] Muslim holy [[metropolis]] of Najaf [[occured]] to have failed Tuesday. ",0.0007867813110351562,0.002260446548461914,0,0,0,537,"Failed"
"Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian [[President]] Mikhail Saakashvili [[appealed]] to world [[leaders]] Tuesday to convene an international [[conference]] on the conflict in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...","Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian [[Wheelchair]] Mikhail Saakashvili [[appealing]] to world [[staffers]] Tuesday to convene an international [[lecture]] on the conflict in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...",0.003397345542907715,0.7205556631088257,0,2,0,226,"Successful"
"Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian [[forces]] overnight [[accused]] each other of trying to [[storm]] the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded.","Shelling, shooting resumes in breakaway Georgian region (AFP) AFP - Georgian and South Ossetian [[strength]] overnight [[convicts]] each other of trying to [[twister]] the other side's positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded.",0.0006451010704040527,0.9949021339416504,0,1,0,168,"Successful"
"Youkilis, McCarty placed on 15-day disabled list BOSTON -- It was another [[busy]] day on the medical front for the Red Sox, as a [[series]] of [[roster]] moves were announced [[prior]] to Tuesday night #39;s game against the Blue Jays. ","Youkilis, McCarty placed on 15-day disabled list BOSTON -- It was another [[populous]] day on the medical front for the Red Sox, as a [[periodicals]] of [[enrollment]] moves were announced [[ahead]] to Tuesday night #39;s game against the Blue Jays. ",0.00038301944732666016,0.001029372215270996,1,1,1,433,"Failed"
"Kerry-Kerrey Confusion Trips Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's easy to get [[confused]].","Kerry-Kerrey Confusion Trips Up Campaign (AP) AP - John Kerry, Bob Kerrey. It's easy to get [[disturbed]].",0.002741575241088867,0.972866415977478,0,1,0,52,"Successful"
"Former Florida [[Swimming]] [[Coach]] Dies at 83 (AP) AP - William H. Harlan, the [[retired]] University of Florida [[swimming]] coach who led the Gators to eight [[conference]] titles, died [[Tuesday]], [[school]] officials said. He was 83.","Former Florida [[Seaside]] [[Instructors]] Dies at 83 (AP) AP - William H. Harlan, the [[withdraw]] University of Florida [[bathing]] coach who led the Gators to eight [[briefings]] titles, died [[Jue]], [[schoolchildren]] officials said. He was 83.",0.00042635202407836914,0.9905648231506348,1,0,1,499,"Successful"
"US Men [[Have]] Right Touch in Relay Duel Against Australia THENS, Aug. 17 - So [[Michael]] Phelps is not [[going]] to match the seven gold medals won by Mark Spitz. And it is too [[early]] to tell if he will match Aleksandr Dityatin, the [[Soviet]] [[gymnast]] who won eight total medals in 1980. But those were not the ...","US Men [[Possess]] Right Touch in Relay Duel Against Australia THENS, Aug. 17 - So [[Michel]] Phelps is not [[disappearance]] to match the seven gold medals won by Mark Spitz. And it is too [[premature]] to tell if he will match Aleksandr Dityatin, the [[Stalinism]] [[fencer]] who won eight total medals in 1980. But those were not the ...",0.000611424446105957,0.890573263168335,1,0,1,433,"Successful"
"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family [[home]] in Hanover in northern Germany for several weeks. ","Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family [[maison]] in Hanover in northern Germany for several weeks. ",0.0017882585525512695,0.8775314688682556,0,1,0,64,"Successful"
"Cabrera Leads Red Sox Past Blue [[Jays]] 5-4 (AP) AP - Orlando Cabrera hit a run-scoring double off the Green Monster in the ninth inning on reliever [[Justin]] Speier's second pitch of the game, giving the Boston Red Sox a 5-4 [[win]] over the Toronto Blue [[Jays]] on Tuesday night.","Cabrera Leads Red Sox Past Blue [[Inning]] 5-4 (AP) AP - Orlando Cabrera hit a run-scoring double off the Green Monster in the ninth inning on reliever [[Cody]] Speier's second pitch of the game, giving the Boston Red Sox a 5-4 [[succeeded]] over the Toronto Blue [[Batting]] on Tuesday night.",0.0005308985710144043,0.0093919038772583,1,1,1,832,"Failed"
"United Arab Emirates [[trap]] shooter secures nation #39;s first [[Olympic]] gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold [[medal]] in [[men]] #39;s double trap shooting on Tuesday in Athens. ","United Arab Emirates [[ambush]] shooter secures nation #39;s first [[Medalist]] gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold [[decoration]] in [[man]] #39;s double trap shooting on Tuesday in Athens. ",0.00038230419158935547,0.9938299655914307,1,0,1,151,"Successful"
"Sharon orders 1,000 homes in West Bank Israel announced plans for 1,000 houses in the West Bank yesterday, accelerating the expansion of the settlements. ","Sharon orders 1,000 homes in West Bank Israel announced plans for 1,000 houses in the West Bank yesterday, accelerating the expansion of the settlements. ",0.8668627738952637,0.8668627738952637,2,2,0,1,"Skipped"
"So. Cal Player [[Investigated]] in Sex Assault (AP) AP - At least one member of the top-ranked Southern California [[football]] team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.","So. Cal Player [[Analyzing]] in Sex Assault (AP) AP - At least one member of the top-ranked Southern California [[copa]] team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.",0.0004374384880065918,0.8648259043693542,1,0,1,182,"Successful"
"Bush Promotes His Plan for Missile Defense System President Bush, in Pennsylvania, said that opponents of a missile defense system were [[putting]] the nation's security at risk.","Bush Promotes His Plan for Missile Defense System President Bush, in Pennsylvania, said that opponents of a missile defense system were [[set]] the nation's security at risk.",0.19159317016601562,0.9862422347068787,0,2,0,29,"Successful"
"China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to [[sweep]] his team [[nearer]] to their goal of reaching the Athens Olympics semi-finals. ","China Sighs in Relief as Yao Scores High BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to [[combing]] his team [[beside]] to their goal of reaching the Athens Olympics semi-finals. ",0.0004914999008178711,0.9517815113067627,1,0,1,109,"Successful"
"Israelis OK new [[homes]] in West Bank A leaked Israeli plan to [[build]] 1,000 new Jewish settler homes in the West Bank yesterday sent Bush administration officials scrambling for a response in the sensitive period before November #39;s presidential election. ","Israelis OK new [[accomodation]] in West Bank A leaked Israeli plan to [[construction]] 1,000 new Jewish settler homes in the West Bank yesterday sent Bush administration officials scrambling for a response in the sensitive period before November #39;s presidential election. ",0.0009194612503051758,0.6126866340637207,0,2,0,152,"Successful"
"Britain accuses 8 of [[terror]] plot [[LONDON]] - British police charged eight terrorist suspects yesterday with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot;fear or injury. quot; ...","Britain accuses 8 of [[alarmist]] plot [[CARDIFF]] - British police charged eight terrorist suspects yesterday with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot;fear or injury. quot; ...",0.011265873908996582,0.9486945867538452,0,2,0,126,"Successful"
"Israel [[kills]] 5 in [[strike]] at Hamas activist Islamic [[group]] #39;s armed wing, the Izz el-Deen al-Qassam [[Brigades]]. Doctors [[said]] he suffered leg wounds. ","Israel [[killed]] 5 in [[homers]] at Hamas activist Islamic [[groupings]] #39;s armed wing, the Izz el-Deen al-Qassam [[Detachments]]. Doctors [[mention]] he suffered leg wounds. ",0.0007112026214599609,0.9837489724159241,0,1,0,252,"Successful"
"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his [[delivery]] and a curious [[sore]] [[spot]] lingering around his right elbow. ","Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his [[execution]] and a curious [[painless]] [[color]] lingering around his right elbow. ",0.00034356117248535156,0.9976227283477783,1,0,1,245,"Successful"
"Dollar Stuck, CPI Offers [[Little]] Direction  [[TOKYO]] (Reuters) - The dollar moved in tight ranges on  [[Wednesday]] as most investors [[shrugged]] off lower-than-expected  U.S. inflation data and [[stuck]] to the view the U.S. Federal  Reserve would continue raising rates.","Dollar Stuck, CPI Offers [[Few]] Direction  [[JAPS]] (Reuters) - The dollar moved in tight ranges on  [[Today]] as most investors [[strode]] off lower-than-expected  U.S. inflation data and [[hacked]] to the view the U.S. Federal  Reserve would continue raising rates.",0.0019896626472473145,0.8878052234649658,2,3,2,595,"Successful"
"St. Louis [[Cardinals]] News Right-hander [[Matt]] Morris threw seven solid innings, but the Cardinals needed a bases-loaded walk to second baseman Tony Womack and a grand slam from [[new]] right fielder Larry [[Walker]] to key a six-run eighth inning for a ...","St. Louis [[Eagles]] News Right-hander [[Dying]] Morris threw seven solid innings, but the Cardinals needed a bases-loaded walk to second baseman Tony Womack and a grand slam from [[novel]] right fielder Larry [[Reilly]] to key a six-run eighth inning for a ...",0.00039905309677124023,0.0018045306205749512,1,1,1,675,"Failed"
"Greek sprinters [[arrive]] at IOC [[hearing]] ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an [[Athens]] [[hotel]] for an International Olympic Committee (IOC) hearing into their missed doped tests, a saga that [[has]] shamed and [[angered]] the Olympic host ...","Greek sprinters [[happen]] at IOC [[seeing]] ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an [[Greece]] [[hotels]] for an International Olympic Committee (IOC) hearing into their missed doped tests, a saga that [[have]] shamed and [[shocked]] the Olympic host ...",0.0003961920738220215,0.44920921325683594,1,1,1,623,"Failed"
"Flop in the ninth [[inning]] sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting [[games]] this season against lesser pitchers than Pedro Martinez. ","Flop in the ninth [[strikeout]] sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting [[jeux]] this season against lesser pitchers than Pedro Martinez. ",0.000528872013092041,0.01206982135772705,1,1,1,547,"Failed"
"Fresh [[Fighting]] Shatters Short-Lived Ceasefire Deal Renewed [[clashes]] in South Ossetia, which resulted in [[death]] of two Georgian soldiers, erupted late on August 17, several hours after the South Ossetian and Georgian officials [[agreed]] on ceasefire. As a result Tbilisi has already announced that it will not ...","Fresh [[Struggle]] Shatters Short-Lived Ceasefire Deal Renewed [[feuding]] in South Ossetia, which resulted in [[mortals]] of two Georgian soldiers, erupted late on August 17, several hours after the South Ossetian and Georgian officials [[subscribed]] on ceasefire. As a result Tbilisi has already announced that it will not ...",0.002123594284057617,0.9645809531211853,0,1,0,406,"Successful"
"Hamm hopes to [[get]] on a roll [[Paul]] Hamm takes another [[shot]] at history [[tonight]], when he'll [[try]] to [[become]] the first American to win the Olympic men's all-around in gymnastics.","Hamm hopes to [[reaches]] on a roll [[Pavel]] Hamm takes another [[murders]] at history [[nite]], when he'll [[endeavors]] to [[turned]] the first American to win the Olympic men's all-around in gymnastics.",0.000946342945098877,0.42259299755096436,1,1,1,461,"Failed"
"Karzai [[Promises]] Afghans Security for [[Election]] (Reuters) Reuters - Afghanistan's President Hamid Karzai\[[promised]] [[Afghans]] greater security when they go to [[vote]] in the\country's first ever democratic [[election]] during an independence\day speech on Wednesday.","Karzai [[Ventures]] Afghans Security for [[Electorate]] (Reuters) Reuters - Afghanistan's President Hamid Karzai\[[hired]] [[Iranians]] greater security when they go to [[elections]] in the\country's first ever democratic [[chooses]] during an independence\day speech on Wednesday.",0.0006159543991088867,0.005654633045196533,0,0,0,510,"Failed"
"Google Lowers Its IPO Price Range SAN JOSE, Calif. - In a sign that Google Inc.'s initial public offering isn't as popular as expected, the company lowered its estimated price range to between \$85 and \$95 per share, down from the earlier prediction of \$108 and \$135 per share...","Google Lowers Its IPO Price Range SAN JOSE, Calif. - In a sign that Google Inc.'s initial public offering isn't as popular as expected, the company lowered its estimated price range to between \$85 and \$95 per share, down from the earlier prediction of \$108 and \$135 per share...",0.999735951423645,0.999735951423645,2,2,0,1,"Skipped"
"Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.","Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.",0.8023122549057007,0.8023122549057007,3,3,0,1,"Skipped"
"Oil Sets New Record \$47 on Iraq Threat  [[LONDON]] (Reuters) - Oil prices surged to a new [[high]] of \$47 a  barrel on Wednesday after a [[new]] threat by rebel militia against  Iraqi oil facilities and as the United States said inflation  had stayed in check despite rising energy costs.","Oil Sets New Record \$47 on Iraq Threat  [[CARDIFF]] (Reuters) - Oil prices surged to a new [[alto]] of \$47 a  barrel on Wednesday after a [[ny]] threat by rebel militia against  Iraqi oil facilities and as the United States said inflation  had stayed in check despite rising energy costs.",0.0029318928718566895,0.5034571290016174,2,0,2,141,"Successful"
"Greek sprinters quit to [[end]] Games scandal [[ATHENS]] (Reuters) - Greece #39;s two top athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over missed dope tests that has tarnished the Games #39; return to their birthplace. ","Greek sprinters quit to [[halt]] Games scandal [[GREEK]] (Reuters) - Greece #39;s two top athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over missed dope tests that has tarnished the Games #39; return to their birthplace. ",0.0003370046615600586,0.7184698581695557,1,0,1,116,"Successful"
"Phelps Eyes Fourth Gold  ATHENS (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold medal in Athens, turning his attention on  [[Wednesday]] to the 200 meters individual medley and settling for  the second-fastest overall time in the [[heats]].","Phelps Eyes Fourth Gold  ATHENS (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold medal in Athens, turning his attention on  [[Jue]] to the 200 meters individual medley and settling for  the second-fastest overall time in the [[thermal]].",0.0005410313606262207,0.7878254652023315,1,0,1,89,"Successful"
"Israel Kills 5 in [[Attempt]] to Assassinate Hamas [[Man]]  GAZA (Reuters) - A senior [[Hamas]] leader survived an Israeli  assassination attempt in the Gaza Strip Wednesday but at least  five other Palestinians were killed in the [[explosion]] that [[tore]]  through his [[home]].","Israel Kills 5 in [[Aims]] to Assassinate Hamas [[Boys]]  GAZA (Reuters) - A senior [[Palestine]] leader survived an Israeli  assassination attempt in the Gaza Strip Wednesday but at least  five other Palestinians were killed in the [[erupts]] that [[disemboweled]]  through his [[homepage]].",0.0006113052368164062,0.003075897693634033,0,0,0,707,"Failed"
"Giants [[win]] 6th straight, but [[Schmidt]] is [[injured]] SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. ","Giants [[vanquishing]] 6th straight, but [[Koenig]] is [[damage]] SAN FRANCISCO -- With the first doubleheader at SBC Park set to go off, today already stood to be a long workday for the Giants. It will come on the heels of an even longer night. ",0.0003935694694519043,0.03130465745925903,1,1,1,476,"Failed"
"SEC may put [[end]] to quid pro quo (USATODAY.com) USATODAY.com - The Securities and [[Exchange]] Commission is expected to vote Wednesday to prohibit mutual [[fund]] [[companies]] from funneling [[stock]] trades to brokerage firms that [[agree]] to promote their funds to investors.","SEC may put [[finalised]] to quid pro quo (USATODAY.com) USATODAY.com - The Securities and [[Shared]] Commission is expected to vote Wednesday to prohibit mutual [[finance]] [[ventures]] from funneling [[exchanges]] trades to brokerage firms that [[alright]] to promote their funds to investors.",0.0008103251457214355,0.07481133937835693,2,2,2,565,"Failed"
