"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Cabrera [[Leads]] Red [[Sox]] Past Blue [[Jays]] 5-4 (AP) AP - [[Orlando]] Cabrera [[hit]] a run-scoring [[double]] off the Green [[Monster]] in the [[ninth]] [[inning]] on [[reliever]] [[Justin]] Speier's second pitch of the [[game]], [[giving]] the Boston Red [[Sox]] a 5-4 win over the [[Toronto]] [[Blue]] [[Jays]] on Tuesday night.","Cabrera [[Evokes]] Red [[Yankees]] Past Blue [[Leaguers]] 5-4 (AP) AP - [[Fl]] Cabrera [[bombing]] a run-scoring [[doubled]] off the Green [[Creatures]] in the [[octave]] [[braves]] on [[strikeout]] [[Timberlake]] Speier's second pitch of the [[casino]], [[granting]] the Boston Red [[Leaguer]] a 5-4 win over the [[Canadiens]] [[Blu]] [[Sox]] on Tuesday night.",0.00144118070602417,0.49495261907577515,1,1,1,838,"Failed"
"United Arab Emirates trap shooter secures nation #39;s first Olympic gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold [[medal]] in men #39;s double trap shooting on Tuesday in Athens. ","United Arab Emirates trap shooter secures nation #39;s first Olympic gold Sheik Ahmed bin Hashr Al-Maktoum earned the first-ever Olympic medal for the United Arab Emirates when he took home the gold [[adornments]] in men #39;s double trap shooting on Tuesday in Athens. ",0.022228002548217773,0.546900749206543,1,0,1,56,"Successful"
"Sharon orders 1,000 homes in West Bank [[Israel]] announced plans for 1,000 houses in the West Bank yesterday, accelerating the expansion of the [[settlements]]. ","Sharon orders 1,000 homes in West Bank [[Ehud]] announced plans for 1,000 houses in the West Bank yesterday, accelerating the expansion of the [[settlement]]. ",0.0007311701774597168,0.9985107183456421,0,2,0,58,"Successful"
"So. Cal Player Investigated in Sex Assault (AP) [[AP]] - At least one member of the top-ranked Southern California football [[team]] is under investigation for sexual assault, the Los Angeles Police Department [[said]] Tuesday.","So. Cal Player Investigated in Sex Assault (AP) [[ACRES]] - At least one member of the top-ranked Southern California football [[computers]] is under investigation for sexual assault, the Los Angeles Police Department [[argued]] Tuesday.",0.002703726291656494,0.7403564453125,1,3,1,141,"Successful"
"Bush Promotes His Plan for Missile Defense System President Bush, in Pennsylvania, said that opponents of a missile defense system were putting the nation's security at risk.","Bush Promotes His Plan for Missile Defense System President Bush, in Pennsylvania, said that opponents of a missile defense system were putting the nation's security at risk.",0.9865247011184692,0.9865247011184692,3,3,0,1,"Skipped"
"China Sighs in Relief as Yao Scores High [[BEIJING]] (Reuters) - [[China]] breathed a measured [[sigh]] of relief after the skills of its [[basketball]] giant [[Yao]] [[Ming]] dwarfed New [[Zealand]] to sweep his [[team]] nearer to their goal of reaching the Athens Olympics semi-finals. ","China Sighs in Relief as Yao Scores High [[HU]] (Reuters) - [[Hua]] breathed a measured [[puff]] of relief after the skills of its [[soccer]] giant [[Qiang]] [[Civilization]] dwarfed New [[Australians]] to sweep his [[accoutrements]] nearer to their goal of reaching the Athens Olympics semi-finals. ",0.0013282299041748047,0.5318570137023926,1,0,1,211,"Successful"
"[[Israelis]] OK new homes in [[West]] Bank A leaked Israeli plan to build 1,000 new Jewish [[settler]] homes in the [[West]] Bank yesterday sent Bush administration [[officials]] scrambling for a response in the sensitive period before November #39;s presidential [[election]]. ","[[Israeli]] OK new homes in [[Westerly]] Bank A leaked Israeli plan to build 1,000 new Jewish [[colonialism]] homes in the [[Occidental]] Bank yesterday sent Bush administration [[execs]] scrambling for a response in the sensitive period before November #39;s presidential [[wahl]]. ",0.0006743669509887695,0.9428727626800537,0,3,0,202,"Successful"
"[[Britain]] accuses 8 of [[terror]] plot LONDON - British police charged eight terrorist suspects yesterday with conspiring to commit [[murder]] and use radioactive materials, toxic gases, chemicals or [[explosives]] to cause  quot;fear or injury. quot; ...","[[Brittany]] accuses 8 of [[scare]] plot LONDON - British police charged eight terrorist suspects yesterday with conspiring to commit [[dies]] and use radioactive materials, toxic gases, chemicals or [[relics]] to cause  quot;fear or injury. quot; ...",0.0023393630981445312,0.9726336002349854,0,3,0,154,"Successful"
"Israel kills 5 in strike at [[Hamas]] [[activist]] [[Islamic]] group #39;s [[armed]] wing, the Izz el-Deen al-Qassam Brigades. [[Doctors]] said he suffered leg [[wounds]]. ","Israel kills 5 in strike at [[Israeli]] [[campaigner]] [[Moslem]] group #39;s [[armes]] wing, the Izz el-Deen al-Qassam Brigades. [[Neurologist]] said he suffered leg [[infections]]. ",0.0006288886070251465,0.8705036640167236,0,3,0,192,"Successful"
"Zambrano Out [[Early]]; So Are Mets [[ENVER]], Aug. 17 - Victor Zambrano [[came]] to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot [[lingering]] around his [[right]] [[elbow]]. ","Zambrano Out [[Rapid]]; So Are Mets [[ANWAR]], Aug. 17 - Victor Zambrano [[entrance]] to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot [[incessant]] around his [[legislation]] [[kink]]. ",0.0003764629364013672,0.518359363079071,1,0,1,243,"Successful"
"Dollar [[Stuck]], CPI [[Offers]] [[Little]] [[Direction]]  [[TOKYO]] (Reuters) - The dollar [[moved]] in tight ranges on  Wednesday as most investors shrugged off lower-than-expected  U.S. inflation data and [[stuck]] to the view the U.S. Federal  Reserve would continue raising rates.","Dollar [[Pinched]], CPI [[Bid]] [[Minimum]] [[Directorate]]  [[JAPS]] (Reuters) - The dollar [[transport]] in tight ranges on  Wednesday as most investors shrugged off lower-than-expected  U.S. inflation data and [[blocked]] to the view the U.S. Federal  Reserve would continue raising rates.",0.0041542649269104,0.5079562664031982,2,0,2,342,"Successful"
"St. Louis [[Cardinals]] [[News]] Right-hander [[Matt]] [[Morris]] threw seven [[solid]] innings, but the Cardinals needed a bases-loaded walk to second [[baseman]] [[Tony]] [[Womack]] and a [[grand]] [[slam]] from new [[right]] [[fielder]] Larry [[Walker]] to key a six-run [[eighth]] [[inning]] for a ...","St. Louis [[Cowboys]] [[Journalists]] Right-hander [[Dying]] [[Morrie]] threw seven [[powerful]] innings, but the Cardinals needed a bases-loaded walk to second [[laroche]] [[Tom]] [[Loretta]] and a [[enormous]] [[mud]] from new [[proper]] [[shortstop]] Larry [[Burgess]] to key a six-run [[octavian]] [[astros]] for a ...",0.0008838772773742676,0.5195455551147461,1,0,1,464,"Successful"
"Greek sprinters [[arrive]] at IOC hearing ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an [[Athens]] hotel for an International [[Olympic]] Committee (IOC) hearing into their missed doped tests, a saga that [[has]] shamed and angered the Olympic host ...","Greek sprinters [[arriving]] at IOC hearing ATHENS (Reuters) - Greek sprinters Costas Kenteris and Katerina Thanou have arrived at an [[Artemis]] hotel for an International [[Olimpia]] Committee (IOC) hearing into their missed doped tests, a saga that [[hectares]] shamed and angered the Olympic host ...",0.0014786124229431152,0.8420711159706116,1,0,1,192,"Successful"
"Flop in the ninth inning sinks Jays [[BOSTON]] -- The Toronto [[Blue]] Jays have had [[worse]] hitting [[games]] this season against [[lesser]] [[pitchers]] than Pedro [[Martinez]]. ","Flop in the ninth inning sinks Jays [[SEATTLE]] -- The Toronto [[Azur]] Jays have had [[meanest]] hitting [[sets]] this season against [[miner]] [[strikeout]] than Pedro [[Hernandez]]. ",0.003782212734222412,0.8066762089729309,1,0,1,215,"Successful"
"Fresh [[Fighting]] Shatters Short-Lived [[Ceasefire]] Deal Renewed [[clashes]] in South Ossetia, which resulted in death of two Georgian [[soldiers]], erupted [[late]] on August 17, several hours after the South Ossetian and Georgian officials agreed on [[ceasefire]]. As a result Tbilisi [[has]] already announced that it will not ...","Fresh [[Patel]] Shatters Short-Lived [[Firing]] Deal Renewed [[dispute]] in South Ossetia, which resulted in death of two Georgian [[troupes]], erupted [[overdue]] on August 17, several hours after the South Ossetian and Georgian officials agreed on [[tir]]. As a result Tbilisi [[gets]] already announced that it will not ...",0.0007416605949401855,0.5083744525909424,0,2,0,210,"Successful"
"[[Hamm]] [[hopes]] to get on a [[roll]] [[Paul]] Hamm takes another [[shot]] at history [[tonight]], when he'll [[try]] to become the first American to win the Olympic men's all-around in gymnastics.","[[Slattery]] [[predicts]] to get on a [[reels]] [[Pablo]] Hamm takes another [[murdered]] at history [[fridays]], when he'll [[experiments]] to become the first American to win the Olympic men's all-around in gymnastics.",0.006993293762207031,0.5392308235168457,1,0,1,324,"Successful"
"Karzai [[Promises]] [[Afghans]] [[Security]] for [[Election]] (Reuters) Reuters - Afghanistan's President Hamid Karzai\[[promised]] [[Afghans]] [[greater]] [[security]] when they [[go]] to [[vote]] in the\country's first ever democratic [[election]] during an [[independence]]\[[day]] [[speech]] on [[Wednesday]].","Karzai [[Ventures]] [[Iranians]] [[Seguro]] for [[Valda]] (Reuters) Reuters - Afghanistan's President Hamid Karzai\[[engagements]] [[Iranians]] [[maxima]] [[insurance]] when they [[wiggle]] to [[electorate]] in the\country's first ever democratic [[referendum]] during an [[freelance]]\[[time]] [[phrase]] on [[Hier]].",0.0006439089775085449,0.025934994220733643,0,0,0,511,"Failed"
"Google [[Lowers]] Its IPO [[Price]] [[Range]] SAN [[JOSE]], Calif. - In a sign that Google [[Inc]].'s [[initial]] public [[offering]] isn't as popular as [[expected]], the [[company]] [[lowered]] its estimated price range to between \$85 and \$95 per [[share]], down from the [[earlier]] [[prediction]] of \$108 and \$135 per [[share]]...","Google [[Cutback]] Its IPO [[Costa]] [[Width]] SAN [[GERALDINE]], Calif. - In a sign that Google [[Serv]].'s [[introductory]] public [[provision]] isn't as popular as [[intended]], the [[business]] [[slashed]] its estimated price range to between \$85 and \$95 per [[proportion]], down from the [[aforesaid]] [[forecast]] of \$108 and \$135 per [[ratio]]...",0.0006493926048278809,0.014900624752044678,0,0,0,683,"Failed"
"Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.","Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.",0.588018536567688,0.588018536567688,3,3,0,1,"Skipped"
"Oil Sets New Record \$47 on Iraq Threat  [[LONDON]] (Reuters) - Oil prices surged to a new high of \$47 a  barrel on Wednesday after a [[new]] threat by rebel militia against  Iraqi oil facilities and as the United States said inflation  [[had]] stayed in check despite rising energy costs.","Oil Sets New Record \$47 on Iraq Threat  [[UK]] (Reuters) - Oil prices surged to a new high of \$47 a  barrel on Wednesday after a [[latest]] threat by rebel militia against  Iraqi oil facilities and as the United States said inflation  [[were]] stayed in check despite rising energy costs.",0.006340920925140381,0.5083096027374268,2,0,2,126,"Successful"
"Greek sprinters quit to end Games scandal [[ATHENS]] (Reuters) - Greece #39;s two top athletes have pulled out of the [[Athens]] Olympics and apologised to the Greek people for a scandal over missed [[dope]] [[tests]] that has [[tarnished]] the Games #39; return to their birthplace. ","Greek sprinters quit to end Games scandal [[GRECO]] (Reuters) - Greece #39;s two top athletes have pulled out of the [[Greco]] Olympics and apologised to the Greek people for a scandal over missed [[stash]] [[pilot]] that has [[polluted]] the Games #39; return to their birthplace. ",0.001045823097229004,0.5299075841903687,1,0,1,140,"Successful"
"Phelps Eyes Fourth Gold  [[ATHENS]] (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold [[medal]] in Athens, [[turning]] his attention on  Wednesday to the 200 meters individual medley and [[settling]] for  the second-fastest [[overall]] time in the [[heats]].","Phelps Eyes Fourth Gold  [[HERA]] (Reuters) - A weary Michael Phelps targeted his  fourth Olympic gold [[decoration]] in Athens, [[transforms]] his attention on  Wednesday to the 200 meters individual medley and [[colony]] for  the second-fastest [[plenary]] time in the [[oven]].",0.0008714795112609863,0.5915391445159912,1,0,1,224,"Successful"
"Israel [[Kills]] 5 in [[Attempt]] to [[Assassinate]] [[Hamas]] [[Man]]  [[GAZA]] (Reuters) - A [[senior]] [[Hamas]] [[leader]] [[survived]] an Israeli  [[assassination]] [[attempt]] in the Gaza [[Strip]] [[Wednesday]] but at least  [[five]] other [[Palestinians]] were killed in the [[explosion]] that [[tore]]  through his home.","Israel [[Die]] 5 in [[Experiments]] to [[Homicides]] [[Israeli]] [[Mankind]]  [[SHA]] (Reuters) - A [[older]] [[Israeli]] [[chef]] [[lived]] an Israeli  [[homicides]] [[sues]] in the Gaza [[Webbing]] [[Nowadays]] but at least  [[three]] other [[Zionism]] were killed in the [[outbreaks]] that [[ruining]]  through his home.",0.0006107091903686523,0.7145223617553711,0,3,0,591,"Successful"
